County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,LAhalfand10
Blue Earth County,1,6063,1669,0,1927.0,31.782945736434108,1,1,48.6448598130841,42841.0,3021.0,364.0,169.0,5389.0,244.0,229.0,5.0,29.0,167.0,116.0,134.0,137.0,1
Brown County,1,4482,1582,0,677.0,15.104863900044624,0,0,2.76273022751896,83256.0,659.0,834.0,692.0,4387.0,14.0,43.0,0.0,3.0,35.0,51.0,26.0,90.0,1
Brown County,0,4479,1954,0,140.0,3.125697700379549,0,0,7.1000461041954805,77330.0,883.0,929.0,1031.0,4382.0,13.0,26.0,0.0,5.0,53.0,61.0,120.0,83.0,0
Brown County,0,3457,1399,0,9.0,0.26034133641886026,0,0,7.29689807976366,78269.0,748.0,744.0,598.0,3429.0,6.0,7.0,0.0,1.0,14.0,20.0,16.0,36.0,0
Brown County,0,3221,1337,0,106.0,3.290903446134741,0,1,7.373113854595339,65952.0,893.0,770.0,754.0,3138.0,11.0,21.0,0.0,4.0,47.0,106.0,74.0,110.0,0
Brown County,1,1270,578,0,17.0,1.3385826771653544,0,0,9.07692307692308,77875.0,465.0,307.0,212.0,1234.0,6.0,8.0,0.0,1.0,21.0,23.0,52.0,24.0,1
Brown County,1,2000,929,0,9.0,0.44999999999999996,0,1,9.36830835117773,68182.0,753.0,449.0,292.0,1950.0,6.0,13.0,0.0,2.0,29.0,59.0,66.0,78.0,1
Brown County,1,3152,1433,0,41.0,1.300761421319797,0,0,9.66040224200462,73438.0,720.0,691.0,589.0,3102.0,4.0,2.0,2.0,3.0,39.0,72.0,76.0,86.0,1
Brown County,1,3832,1570,0,112.0,2.9227557411273484,0,0,11.8677592540266,69179.0,1093.0,974.0,731.0,3623.0,1.0,33.0,0.0,2.0,173.0,468.0,109.0,185.0,1
Carlton County,0,5168,1904,0,3.0,0.05804953560371517,0,0,1.8303145853193499,97202.0,666.0,1354.0,581.0,5036.0,10.0,20.0,1.0,30.0,71.0,33.0,33.0,49.0,0
Carlton County,0,3382,1398,0,8.0,0.2365464222353637,0,0,9.52094004218138,70694.0,752.0,790.0,611.0,3292.0,4.0,8.0,0.0,33.0,45.0,21.0,63.0,78.0,1
Carlton County,1,3924,1706,0,91.0,2.3190621814475025,0,1,11.438161631809999,65321.0,1114.0,942.0,794.0,3590.0,28.0,25.0,0.0,155.0,126.0,56.0,125.0,162.0,1
Carlton County,1,5173,2141,0,106.0,2.049101101875121,0,1,11.5127175368139,68684.0,1726.0,1239.0,786.0,4720.0,14.0,40.0,1.0,214.0,184.0,72.0,139.0,412.0,1
Carlton County,0,7822,3021,0,218.0,2.787010994630529,0,0,12.8418399495904,73301.0,2283.0,1847.0,1125.0,7363.0,29.0,23.0,2.0,226.0,179.0,87.0,113.0,258.0,1
Carlton County,0,6808,2211,0,1542.0,22.64982373678026,0,0,18.762922122674,73510.0,1954.0,1314.0,1043.0,6101.0,407.0,39.0,0.0,143.0,118.0,131.0,91.0,248.0,1
Carlton County,0,3109,1157,0,16.0,0.5146349308459311,1,1,19.9351117519827,62500.0,1048.0,878.0,377.0,1625.0,6.0,5.0,0.0,1285.0,188.0,84.0,97.0,118.0,0
Carver County,0,2058,693,0,0.0,0.0,0,0,1.13231963765772,178191.0,132.0,696.0,120.0,1909.0,17.0,110.0,0.0,0.0,22.0,19.0,29.0,8.0,0
Carver County,1,5079,1643,0,0.0,0.0,0,0,1.80574035354495,113472.0,359.0,1910.0,213.0,4854.0,54.0,78.0,2.0,6.0,85.0,119.0,31.0,33.0,1
Carver County,1,6184,2383,0,0.0,0.0,0,0,2.08056662239929,126323.0,366.0,1803.0,576.0,5658.0,93.0,272.0,1.0,8.0,152.0,140.0,115.0,41.0,1
Carver County,1,2405,783,0,0.0,0.0,0,0,2.28945216680294,160855.0,236.0,789.0,215.0,2274.0,13.0,57.0,0.0,5.0,56.0,38.0,0.0,12.0,1
Carver County,1,8218,3093,0,15.0,0.1825261620832319,0,0,2.33172019357677,108563.0,770.0,2325.0,546.0,7348.0,173.0,303.0,5.0,25.0,364.0,518.0,49.0,167.0,1
Carver County,1,2593,904,0,0.0,0.0,0,0,2.4034672970843203,168542.0,148.0,825.0,179.0,2446.0,26.0,62.0,0.0,0.0,59.0,25.0,5.0,12.0,1
Carver County,0,2650,963,0,0.0,0.0,0,0,2.44150559511699,94618.0,415.0,750.0,249.0,2536.0,24.0,26.0,0.0,1.0,63.0,76.0,12.0,35.0,0
Carver County,1,6748,2658,0,138.0,2.045050385299348,1,0,2.7618775042930697,98971.0,654.0,1841.0,1159.0,6491.0,58.0,45.0,0.0,30.0,124.0,154.0,256.0,85.0,1
Carver County,0,5887,1983,0,4.0,0.06794632240529981,0,0,2.76836990134001,118194.0,611.0,1835.0,399.0,5473.0,39.0,241.0,0.0,13.0,121.0,96.0,62.0,49.0,0
Carver County,1,5481,1794,0,76.0,1.3866082831600073,0,0,3.12185297079557,159643.0,487.0,1871.0,429.0,5232.0,26.0,114.0,1.0,1.0,107.0,93.0,21.0,17.0,1
Carver County,1,2973,993,0,0.0,0.0,0,0,3.4412265758092,154118.0,237.0,930.0,129.0,2804.0,22.0,97.0,0.0,3.0,47.0,34.0,14.0,27.0,1
Carver County,0,3958,1407,0,4.0,0.1010611419909045,0,0,3.64083640836408,92557.0,605.0,1125.0,374.0,3820.0,25.0,47.0,0.0,5.0,61.0,56.0,22.0,40.0,0
Carver County,0,4545,1440,0,418.0,9.196919691969196,0,0,3.67292670766163,145256.0,512.0,1178.0,421.0,4278.0,25.0,137.0,0.0,8.0,97.0,95.0,13.0,19.0,0
Carver County,1,4777,1856,0,10.0,0.20933640360058614,0,0,4.42775252026092,85268.0,820.0,1241.0,572.0,4571.0,16.0,25.0,1.0,7.0,157.0,185.0,133.0,65.0,1
Carver County,1,5507,2064,0,59.0,1.0713637189032141,0,0,5.53026471084134,99671.0,849.0,1536.0,572.0,5302.0,14.0,35.0,2.0,16.0,138.0,89.0,123.0,232.0,1
Carver County,1,2871,984,0,0.0,0.0,0,0,6.03366147983487,190714.0,270.0,1031.0,135.0,2697.0,26.0,99.0,0.0,1.0,48.0,55.0,0.0,38.0,1
Carver County,1,5481,1943,0,4.0,0.0729793833242109,0,0,6.07734806629834,126944.0,664.0,1671.0,283.0,5096.0,40.0,136.0,0.0,10.0,199.0,243.0,34.0,113.0,1
Carver County,1,9766,3699,0,99.0,1.0137210731107924,1,0,7.69514670603432,97136.0,2203.0,2988.0,726.0,8221.0,376.0,404.0,2.0,62.0,701.0,1266.0,315.0,266.0,1
Carver County,1,3861,1608,0,9.0,0.2331002331002331,0,0,7.7506899724011,90850.0,603.0,860.0,410.0,3440.0,57.0,190.0,1.0,7.0,166.0,214.0,81.0,45.0,1
Cass County,0,872,443,0,0.0,0.0,0,0,5.58325024925224,73846.0,200.0,77.0,359.0,859.0,1.0,2.0,0.0,0.0,10.0,1.0,6.0,12.0,0
Cass County,0,3526,1393,0,4.0,0.11344299489506524,0,0,6.4638783269962,86607.0,528.0,777.0,584.0,3450.0,13.0,19.0,0.0,14.0,30.0,38.0,26.0,51.0,0
Cass County,0,1092,535,0,9.0,0.8241758241758242,0,1,8.25610783487784,65000.0,263.0,128.0,410.0,1077.0,0.0,5.0,0.0,5.0,5.0,2.0,26.0,27.0,0
Cass County,0,4426,1778,0,88.0,1.9882512426570267,0,1,10.1564324071912,55887.0,1618.0,1056.0,794.0,4290.0,20.0,14.0,0.0,34.0,68.0,31.0,85.0,176.0,1
Cass County,0,4364,1757,0,0.0,0.0,0,1,12.9612756264237,60823.0,1499.0,991.0,740.0,4261.0,10.0,5.0,1.0,29.0,58.0,54.0,51.0,165.0,0
Cass County,0,2959,1275,0,8.0,0.27036160865157144,0,1,13.4816312773846,53385.0,1126.0,638.0,620.0,2861.0,0.0,11.0,1.0,21.0,65.0,23.0,47.0,160.0,0
Cass County,0,2062,938,0,32.0,1.5518913676042678,0,1,13.6434918975431,55000.0,682.0,387.0,493.0,1919.0,6.0,1.0,0.0,64.0,72.0,16.0,48.0,103.0,1
Cass County,0,3860,1682,0,78.0,2.0207253886010363,0,1,17.0019627085378,60547.0,1519.0,777.0,961.0,3074.0,6.0,19.0,1.0,645.0,115.0,64.0,121.0,279.0,0
Cass County,0,2305,1067,0,0.0,0.0,0,1,19.486531986532,54833.0,899.0,384.0,686.0,1907.0,3.0,4.0,0.0,346.0,45.0,23.0,97.0,139.0,1
Cass County,0,3101,1080,0,4.0,0.1289906481780071,1,1,32.7074086719017,40459.0,1667.0,988.0,382.0,836.0,2.0,8.0,0.0,2038.0,217.0,88.0,189.0,388.0,0
Chippewa County,0,2239,909,0,73.0,3.260384100044663,0,0,6.98512843623254,77455.0,625.0,537.0,487.0,2177.0,8.0,4.0,6.0,2.0,42.0,68.0,36.0,62.0,0
Chippewa County,0,2238,896,0,6.0,0.2680965147453083,0,0,8.42561386615311,72656.0,597.0,532.0,376.0,2087.0,7.0,11.0,90.0,4.0,39.0,34.0,14.0,21.0,1
Chippewa County,0,2056,910,0,0.0,0.0,0,0,8.58303707465719,72734.0,531.0,453.0,378.0,1906.0,16.0,13.0,1.0,71.0,49.0,49.0,54.0,48.0,0
Chippewa County,1,5908,2526,0,158.0,2.6743398781313474,1,1,12.2,68113.0,2050.0,1392.0,1159.0,5462.0,34.0,29.0,0.0,42.0,341.0,460.0,172.0,165.0,1
Chisago County,1,8704,3057,0,26.0,0.29871323529411764,1,0,1.8257635523498301,94706.0,1197.0,2459.0,786.0,8398.0,31.0,88.0,6.0,36.0,145.0,142.0,169.0,183.0,1
Chisago County,1,4747,1591,0,20.0,0.42131872761744255,0,0,2.98901992679951,105556.0,353.0,1359.0,376.0,4605.0,17.0,51.0,0.0,19.0,55.0,58.0,9.0,19.0,1
Chisago County,0,4005,1506,0,30.0,0.7490636704119851,0,0,3.8905622489959804,94760.0,506.0,889.0,556.0,3890.0,13.0,33.0,0.0,12.0,57.0,51.0,20.0,40.0,0
Chisago County,0,4474,1593,0,0.0,0.0,0,0,4.8856548856548905,92543.0,953.0,1181.0,364.0,4300.0,25.0,55.0,3.0,13.0,78.0,74.0,27.0,160.0,0
Chisago County,1,3854,1422,0,23.0,0.5967825635703166,0,0,5.2412441831986305,89531.0,832.0,1064.0,406.0,3758.0,12.0,29.0,0.0,15.0,40.0,73.0,84.0,269.0,1
Chisago County,0,6934,2723,0,346.0,4.989904816844534,1,0,5.60705741626794,101042.0,998.0,1557.0,1311.0,6727.0,35.0,34.0,0.0,25.0,113.0,114.0,152.0,167.0,0
Chisago County,1,3977,1666,0,56.0,1.4080965551923559,0,0,6.14613558427855,89722.0,680.0,859.0,713.0,3869.0,17.0,23.0,0.0,10.0,58.0,44.0,44.0,62.0,1
Chisago County,0,3954,1481,0,16.0,0.4046535154274153,0,0,8.408862034239679,77566.0,1018.0,1074.0,413.0,3803.0,20.0,43.0,0.0,17.0,71.0,47.0,30.0,129.0,0
Chisago County,0,6967,2249,0,1043.0,14.970575570546865,1,1,9.31760741364785,77262.0,1476.0,1498.0,687.0,6244.0,435.0,67.0,0.0,150.0,71.0,116.0,117.0,273.0,0
Chisago County,1,6271,2182,0,113.0,1.801945463243502,1,0,9.32549403886983,91567.0,1057.0,1907.0,635.0,6027.0,40.0,55.0,1.0,27.0,121.0,116.0,242.0,146.0,1
Clay County,1,2187,792,0,9.0,0.411522633744856,0,0,3.21782178217822,108417.0,366.0,581.0,248.0,2066.0,22.0,3.0,0.0,27.0,69.0,106.0,46.0,23.0,1
Clay County,0,4528,1775,0,32.0,0.7067137809187279,0,0,3.24675324675325,94954.0,525.0,1241.0,665.0,4450.0,7.0,7.0,3.0,12.0,49.0,43.0,50.0,57.0,0
Clay County,0,1729,660,0,0.0,0.0,0,0,4.21892816419612,94038.0,246.0,438.0,201.0,1692.0,1.0,5.0,0.0,14.0,17.0,21.0,7.0,14.0,1
Clay County,0,5631,2183,0,52.0,0.9234594210619782,0,0,6.261698145312231,85592.0,1288.0,1541.0,841.0,5423.0,15.0,34.0,0.0,58.0,101.0,43.0,96.0,88.0,1
Clay County,1,5459,2155,0,83.0,1.52042498626122,0,1,7.233452239397541,67073.0,1200.0,1344.0,732.0,4979.0,74.0,78.0,6.0,91.0,231.0,374.0,95.0,161.0,1
Clay County,0,6882,2415,0,16.0,0.23249055507120026,0,0,7.9995512173230106,91349.0,1633.0,2073.0,550.0,6520.0,64.0,51.0,0.0,71.0,176.0,170.0,40.0,90.0,0
Clay County,1,5419,2140,0,83.0,1.5316479055176233,1,0,9.28732666881651,94590.0,1421.0,1496.0,691.0,5064.0,38.0,42.0,1.0,114.0,160.0,261.0,151.0,179.0,1
Clay County,1,2352,1133,0,78.0,3.316326530612245,1,1,12.1308496138119,65221.0,863.0,447.0,458.0,2118.0,45.0,45.0,0.0,35.0,109.0,114.0,286.0,130.0,1
Clay County,1,5626,2259,0,188.0,3.341628154994668,0,0,15.9299084030267,98203.0,1090.0,1190.0,1097.0,5370.0,57.0,30.0,3.0,45.0,121.0,109.0,141.0,94.0,1
Clay County,1,6853,2777,0,13.0,0.18969794250693126,0,0,16.203259827420897,69922.0,2874.0,1754.0,587.0,6166.0,222.0,87.0,3.0,90.0,285.0,352.0,149.0,396.0,1
Clay County,1,4293,1879,0,20.0,0.46587467971115776,1,0,16.2135442412259,77670.0,1284.0,861.0,632.0,3892.0,63.0,78.0,2.0,74.0,184.0,149.0,289.0,175.0,1
Clay County,1,2949,1275,0,230.0,7.799253984401493,0,1,26.238469422617,59861.0,1366.0,431.0,252.0,2588.0,47.0,102.0,0.0,75.0,137.0,159.0,103.0,124.0,1
Clay County,1,5091,836,0,2939.0,57.72932626203103,1,1,35.8905579399142,56685.0,1028.0,347.0,124.0,4356.0,187.0,284.0,3.0,97.0,164.0,155.0,161.0,142.0,1
Clearwater County,0,3183,1318,0,37.0,1.1624253848570532,1,1,14.998348199537501,64583.0,1106.0,767.0,657.0,2969.0,4.0,7.0,0.0,147.0,56.0,39.0,106.0,141.0,1
Clearwater County,0,2688,1108,0,78.0,2.9017857142857144,0,1,16.9207317073171,54519.0,1139.0,674.0,524.0,2374.0,13.0,13.0,0.0,186.0,102.0,39.0,110.0,184.0,0
Clearwater County,0,2824,1101,0,0.0,0.0,0,1,18.9690026954178,61759.0,1135.0,729.0,440.0,2236.0,13.0,1.0,1.0,449.0,124.0,42.0,70.0,165.0,1
Cook County,0,3126,1514,0,11.0,0.35188739603326935,0,1,11.4066193853428,64203.0,1015.0,498.0,605.0,2614.0,10.0,20.0,1.0,413.0,68.0,24.0,55.0,75.0,1
Cook County,0,2050,980,0,40.0,1.951219512195122,0,1,15.747613997879101,66750.0,595.0,373.0,446.0,1945.0,7.0,7.0,2.0,33.0,56.0,34.0,165.0,88.0,0
Cottonwood County,0,2407,1061,0,36.0,1.4956377233070213,0,1,9.12280701754386,68510.0,600.0,517.0,614.0,2328.0,3.0,17.0,0.0,6.0,53.0,60.0,35.0,108.0,1
Cottonwood County,0,2897,1153,0,52.0,1.794960303762513,0,1,10.5685131195335,57442.0,1019.0,777.0,589.0,2493.0,18.0,230.0,2.0,8.0,146.0,236.0,68.0,144.0,0
Cottonwood County,0,3163,1284,0,114.0,3.6041732532405946,0,1,12.1030345800988,61125.0,951.0,757.0,620.0,2904.0,29.0,41.0,7.0,9.0,173.0,286.0,71.0,167.0,0
Cottonwood County,0,3220,1359,0,42.0,1.3043478260869565,0,0,16.748617086662602,77462.0,1005.0,740.0,659.0,3048.0,37.0,29.0,8.0,4.0,94.0,138.0,48.0,97.0,0
Crow Wing County,0,2567,1044,0,0.0,0.0,0,1,4.27698574338086,67604.0,542.0,544.0,506.0,2524.0,3.0,2.0,0.0,6.0,32.0,17.0,26.0,46.0,0
Crow Wing County,0,2675,1186,0,0.0,0.0,0,0,4.32966198252943,81000.0,394.0,460.0,664.0,2610.0,9.0,15.0,1.0,18.0,22.0,22.0,33.0,25.0,0
Crow Wing County,0,5331,2115,0,0.0,0.0,0,0,5.07996237064911,79774.0,641.0,1284.0,815.0,5216.0,10.0,12.0,1.0,24.0,68.0,37.0,74.0,24.0,0
Crow Wing County,0,1834,863,0,5.0,0.27262813522355506,0,1,6.27774254914394,64821.0,305.0,323.0,579.0,1811.0,6.0,6.0,0.0,3.0,8.0,6.0,7.0,15.0,0
Crow Wing County,0,5002,1891,0,5.0,0.09996001599360256,0,0,6.591994124127799,77407.0,1188.0,1256.0,638.0,4874.0,12.0,13.0,1.0,45.0,57.0,33.0,37.0,80.0,1
Crow Wing County,0,5233,2157,0,3.0,0.05732849226065354,0,0,7.355679702048421,71477.0,1306.0,1335.0,907.0,5133.0,14.0,18.0,0.0,24.0,44.0,30.0,36.0,142.0,0
Crow Wing County,0,4666,1876,0,18.0,0.3857693956279469,0,0,7.52238805970149,75333.0,1203.0,974.0,910.0,4551.0,17.0,13.0,1.0,27.0,57.0,43.0,40.0,109.0,0
Crow Wing County,1,4702,1838,0,11.0,0.23394300297745638,1,0,7.620857082541691,69963.0,1402.0,1265.0,717.0,4551.0,22.0,42.0,3.0,14.0,70.0,67.0,157.0,97.0,1
Crow Wing County,0,1985,877,0,0.0,0.0,0,1,8.22311673375503,61908.0,386.0,355.0,543.0,1943.0,4.0,0.0,0.0,5.0,33.0,20.0,20.0,30.0,0
Crow Wing County,1,6236,2628,0,160.0,2.5657472738935216,1,0,9.54418298502551,75397.0,1794.0,1507.0,1154.0,5876.0,71.0,53.0,3.0,65.0,168.0,81.0,343.0,241.0,1
Crow Wing County,0,2584,1112,0,4.0,0.15479876160990713,0,1,9.706457925636009,65046.0,662.0,501.0,604.0,2481.0,3.0,3.0,1.0,58.0,38.0,18.0,28.0,60.0,0
Crow Wing County,0,2737,1238,0,5.0,0.18268176835951772,0,0,11.611785095320599,77143.0,828.0,461.0,789.0,2698.0,0.0,6.0,0.0,8.0,25.0,20.0,24.0,20.0,0
Crow Wing County,0,5797,2521,0,114.0,1.9665344143522512,1,1,13.9304291287386,57449.0,2019.0,1328.0,1242.0,5606.0,33.0,26.0,3.0,49.0,80.0,58.0,242.0,327.0,0
Crow Wing County,1,4124,1689,0,76.0,1.842870999030068,0,1,17.688551275094998,43917.0,1805.0,1049.0,577.0,3922.0,30.0,10.0,1.0,42.0,119.0,69.0,74.0,294.0,1
Crow Wing County,1,2659,1206,0,13.0,0.4889056036103798,0,1,20.5811965811966,53344.0,1433.0,689.0,341.0,2477.0,31.0,3.0,1.0,48.0,99.0,76.0,118.0,180.0,1
Crow Wing County,1,4368,1792,0,336.0,7.6923076923076925,1,1,25.8450218441021,41281.0,2259.0,1041.0,578.0,4095.0,48.0,10.0,0.0,90.0,125.0,55.0,228.0,245.0,1
Dakota County,1,1329,481,0,7.0,0.5267118133935289,0,0,0.468658465143527,145250.0,44.0,278.0,187.0,1269.0,1.0,30.0,0.0,2.0,27.0,28.0,17.0,0.0,1
Dakota County,1,5649,1627,0,0.0,0.0,0,0,0.685040624502151,152563.0,321.0,2179.0,186.0,5179.0,65.0,224.0,0.0,19.0,162.0,148.0,9.0,43.0,1
Dakota County,1,6364,2352,0,102.0,1.6027655562539285,0,0,0.742613367040607,113857.0,469.0,1646.0,877.0,6132.0,44.0,48.0,5.0,13.0,122.0,118.0,48.0,29.0,1
Dakota County,1,1573,542,0,0.0,0.0,0,0,0.8370895041854469,130114.0,82.0,426.0,113.0,1346.0,55.0,108.0,0.0,2.0,62.0,59.0,0.0,13.0,1
Dakota County,1,6851,2480,0,10.0,0.14596409283316306,0,0,0.903395016756521,129385.0,341.0,1799.0,465.0,6232.0,146.0,265.0,4.0,24.0,180.0,133.0,18.0,41.0,1
Dakota County,1,6581,1977,0,4.0,0.0607810363166692,0,0,0.9222492634814909,126858.0,1139.0,2374.0,123.0,5771.0,150.0,314.0,3.0,34.0,309.0,252.0,31.0,30.0,1
Dakota County,1,7864,2447,0,0.0,0.0,0,0,0.9436244858456331,129411.0,295.0,2637.0,364.0,7327.0,112.0,184.0,0.0,24.0,217.0,180.0,15.0,21.0,1
Dakota County,1,2691,1060,0,6.0,0.2229654403567447,0,0,1.22287968441815,93750.0,541.0,666.0,397.0,2376.0,115.0,48.0,1.0,25.0,126.0,254.0,25.0,62.0,1
Dakota County,1,6790,2741,0,8.0,0.11782032400589101,0,0,1.27616130678918,111694.0,352.0,1643.0,596.0,5849.0,269.0,383.0,12.0,9.0,268.0,213.0,27.0,56.0,1
Dakota County,1,4531,1588,0,4.0,0.08828073273008166,0,0,1.53071922834976,118208.0,265.0,1510.0,327.0,4165.0,69.0,159.0,5.0,24.0,109.0,81.0,0.0,28.0,1
Dakota County,1,6116,1938,0,12.0,0.1962066710268149,0,0,1.7334605597964399,143583.0,640.0,2015.0,420.0,5384.0,143.0,414.0,1.0,10.0,164.0,152.0,32.0,83.0,1
Dakota County,1,6508,2000,0,11.0,0.16902274124154887,0,0,1.78961152335225,131947.0,373.0,2229.0,156.0,5931.0,149.0,256.0,1.0,17.0,154.0,123.0,0.0,27.0,1
Dakota County,1,3394,1067,0,5.0,0.14731879787860933,0,0,1.8117018117018098,128906.0,269.0,1180.0,145.0,3125.0,38.0,116.0,6.0,6.0,103.0,104.0,19.0,10.0,1
Dakota County,1,6301,2010,0,0.0,0.0,0,0,1.86357243319269,157259.0,365.0,2098.0,109.0,5666.0,135.0,325.0,1.0,9.0,165.0,188.0,44.0,0.0,1
Dakota County,0,2414,887,0,6.0,0.24855012427506215,0,0,2.12,101389.0,238.0,516.0,298.0,2358.0,7.0,14.0,1.0,11.0,23.0,39.0,9.0,15.0,0
Dakota County,0,2861,1022,0,44.0,1.5379238028661308,0,0,2.23993925588459,95909.0,365.0,790.0,420.0,2774.0,14.0,22.0,0.0,5.0,46.0,44.0,5.0,37.0,0
Dakota County,1,4965,1698,0,3.0,0.060422960725075525,0,0,2.4074074074074097,109052.0,726.0,1470.0,369.0,4421.0,152.0,205.0,3.0,20.0,164.0,137.0,20.0,48.0,1
Dakota County,1,7525,2528,0,11.0,0.14617940199335547,0,0,2.5822091062394597,107829.0,1107.0,2253.0,392.0,6478.0,243.0,399.0,5.0,49.0,351.0,310.0,65.0,156.0,1
Dakota County,1,4520,1577,0,2.0,0.04424778761061947,0,0,2.5982828739268,136318.0,288.0,1198.0,298.0,4000.0,124.0,217.0,1.0,10.0,168.0,184.0,8.0,28.0,1
Dakota County,1,3365,1338,0,4.0,0.1188707280832095,0,0,2.65588914549654,106500.0,333.0,731.0,408.0,3065.0,36.0,143.0,0.0,15.0,106.0,135.0,7.0,38.0,1
Dakota County,1,6717,2787,0,7.0,0.1042131904123865,0,1,2.73284997211378,68369.0,1414.0,1618.0,520.0,5229.0,672.0,303.0,2.0,26.0,485.0,449.0,177.0,222.0,1
Dakota County,1,4641,1690,0,8.0,0.17237664296487826,0,0,2.7736291871132903,134952.0,338.0,1153.0,239.0,3996.0,137.0,343.0,0.0,7.0,158.0,129.0,19.0,0.0,1
Dakota County,1,3243,1296,0,11.0,0.33919210607462225,0,0,2.84038283420809,85500.0,492.0,792.0,301.0,2447.0,399.0,186.0,4.0,7.0,200.0,270.0,74.0,95.0,1
Dakota County,1,4100,1493,0,0.0,0.0,0,0,2.94117647058824,136932.0,297.0,1090.0,382.0,3411.0,111.0,443.0,0.0,9.0,126.0,114.0,0.0,18.0,1
Dakota County,1,5019,1689,0,62.0,1.235305837816298,0,0,3.1586770717205503,84577.0,940.0,1679.0,251.0,4470.0,138.0,148.0,0.0,30.0,233.0,235.0,40.0,68.0,1
Dakota County,0,3054,1036,0,10.0,0.3274394237066143,0,0,3.1751021691292,112900.0,316.0,770.0,298.0,2978.0,7.0,28.0,0.0,15.0,26.0,33.0,20.0,12.0,0
Dakota County,1,3760,1585,0,49.0,1.303191489361702,0,0,3.5413153456998305,78403.0,810.0,878.0,568.0,2806.0,518.0,204.0,9.0,9.0,214.0,214.0,84.0,83.0,1
Dakota County,1,5198,1760,0,0.0,0.0,0,0,3.56807511737089,127330.0,642.0,1811.0,256.0,4275.0,184.0,471.0,2.0,28.0,238.0,191.0,54.0,58.0,1
Dakota County,0,3640,1340,0,0.0,0.0,0,0,3.69509043927649,97083.0,431.0,907.0,380.0,3551.0,10.0,21.0,1.0,9.0,48.0,52.0,10.0,28.0,0
Dakota County,1,2759,1135,0,10.0,0.3624501631025734,0,0,3.70104204096299,163523.0,174.0,639.0,406.0,2596.0,38.0,85.0,0.0,1.0,39.0,49.0,8.0,0.0,1
Dakota County,0,3455,1207,0,11.0,0.31837916063675836,0,0,3.86498325173924,108698.0,493.0,896.0,348.0,3325.0,6.0,69.0,1.0,1.0,53.0,41.0,17.0,27.0,0
Dakota County,1,1593,631,0,36.0,2.2598870056497176,0,0,3.9380245319560996,118375.0,108.0,364.0,211.0,1378.0,76.0,61.0,1.0,3.0,74.0,70.0,7.0,16.0,1
Dakota County,1,4698,1612,0,12.0,0.2554278416347382,0,0,4.09851837598615,134632.0,485.0,1415.0,393.0,4206.0,117.0,213.0,3.0,18.0,141.0,147.0,51.0,39.0,1
Dakota County,1,7439,2559,0,0.0,0.0,0,0,4.4180338457563595,98750.0,1031.0,2402.0,363.0,6393.0,257.0,420.0,1.0,18.0,350.0,321.0,37.0,87.0,1
Dakota County,1,3883,1634,0,7.0,0.18027298480556272,0,0,4.54783063251438,97368.0,435.0,886.0,417.0,3284.0,178.0,256.0,0.0,14.0,151.0,134.0,40.0,56.0,1
Dakota County,1,1548,839,0,0.0,0.0,0,0,4.59912989434431,79896.0,256.0,241.0,187.0,1223.0,122.0,124.0,0.0,5.0,74.0,96.0,41.0,67.0,1
Dakota County,1,1337,487,0,8.0,0.5983545250560958,0,0,4.75146198830409,137321.0,86.0,332.0,85.0,1199.0,51.0,39.0,0.0,0.0,48.0,33.0,8.0,4.0,1
Dakota County,1,5588,2115,0,15.0,0.2684323550465283,0,0,4.85484664589142,104636.0,623.0,1285.0,803.0,4980.0,167.0,205.0,3.0,18.0,215.0,195.0,20.0,73.0,1
Dakota County,1,5762,1800,0,1.0,0.017355085039916694,0,0,4.8960058899319,148804.0,447.0,1893.0,156.0,5045.0,119.0,359.0,7.0,10.0,222.0,166.0,32.0,55.0,1
Dakota County,1,6062,2012,0,6.0,0.09897723523589574,0,0,4.97446878603196,121719.0,838.0,1824.0,305.0,5518.0,154.0,200.0,5.0,19.0,166.0,184.0,30.0,56.0,1
Dakota County,1,2962,1383,0,0.0,0.0,0,0,4.99664654594232,78235.0,595.0,667.0,545.0,2850.0,17.0,19.0,0.0,11.0,65.0,74.0,112.0,106.0,0
Dakota County,1,4830,1969,0,22.0,0.4554865424430642,0,1,5.00566679259539,76154.0,1266.0,1219.0,457.0,3629.0,467.0,442.0,1.0,20.0,271.0,263.0,25.0,128.0,1
Dakota County,1,3115,1183,0,29.0,0.9309791332263242,0,0,5.071477195371,91394.0,368.0,746.0,417.0,2715.0,164.0,95.0,2.0,7.0,132.0,98.0,18.0,75.0,1
Dakota County,1,3039,1419,0,0.0,0.0,0,0,5.08725229222124,80408.0,771.0,681.0,190.0,2298.0,300.0,304.0,2.0,8.0,127.0,154.0,23.0,73.0,1
Dakota County,1,5716,1846,0,0.0,0.0,0,0,5.11674118231495,141450.0,961.0,1873.0,348.0,5161.0,42.0,265.0,2.0,20.0,226.0,229.0,7.0,88.0,1
Dakota County,1,5718,2015,0,20.0,0.3497726477789437,0,0,5.16611584623413,93398.0,1079.0,1644.0,466.0,4289.0,625.0,352.0,11.0,19.0,422.0,398.0,36.0,36.0,1
